"","modgene","modtype","modchr","modstart","modend","modfeature"
"3209","PA4292","1","NC_002516.2",4815433,4815434,"inside"
"3210","PA4292","1","NC_002516.2",4815763,4815764,"inside"
"3211","PA4294","1","NC_002516.2",4819828,4819829,"inside"
"3212","PA4296","1","NC_002516.2",4821673,4821674,"downstream"
"3213","PA4297","1","NC_002516.2",4821812,4821813,"inside"
"3214","PA4301","1","NC_002516.2",4826280,4826281,"upstream"
"3215","PA4303","1","NC_002516.2",4828032,4828033,"inside"
"3216","PA4307","1","NC_002516.2",4832440,4832441,"inside"
"3217","PA4307","1","NC_002516.2",4833051,4833052,"inside"
"3218","PA4309","1","NC_002516.2",4836122,4836123,"inside"
"3219","PA4309","1","NC_002516.2",4836323,4836324,"inside"
"3220","PA4310","1","NC_002516.2",4836934,4836935,"upstream"
"3221","PA4310","1","NC_002516.2",4838248,4838249,"inside"
"3222","PA4310","1","NC_002516.2",4838449,4838450,"inside"
"3223","PA4313a","1","NC_002516.2",4842209,4842210,"downstream"
"3224","PA4313a","1","NC_002516.2",4842228,4842229,"downstream"
"3225","PA4316","1","NC_002516.2",4845303,4845304,"inside"
"3226","PA4317","1","NC_002516.2",4846073,4846074,"inside"
"3227","PA4320","1","NC_002516.2",4848641,4848642,"inside"
"3228","PA4323","1","NC_002516.2",4852129,4852130,"upstream"
"3229","PA4333","1","NC_002516.2",4861689,4861690,"inside"
"3230","PA4335","1","NC_002516.2",4865222,4865223,"upstream"
"3231","PA4342","1","NC_002516.2",4871162,4871163,"inside"
"3232","PA4342","1","NC_002516.2",4872376,4872377,"upstream"
"3233","PA4352","1","NC_002516.2",4880942,4880943,"inside"
"3234","PA4355","1","NC_002516.2",4882908,4882909,"inside"
"3235","PA4357","1","NC_002516.2",4885705,4885706,"upstream"
"3236","PA4362","1","NC_002516.2",4890445,4890446,"inside"
"3237","PA4367","1","NC_002516.2",4894794,4894795,"inside"
"3238","PA4368","1","NC_002516.2",4897310,4897311,"inside"
"3239","PA4368","1","NC_002516.2",4897508,4897509,"upstream"
"3240","PA4370","1","NC_002516.2",4898619,4898620,"inside"
"3241","PA4373","1","NC_002516.2",4902586,4902587,"inside"
"3242","PA4375","1","NC_002516.2",4904366,4904367,"upstream"
"3243","PA4393","1","NC_002516.2",4923250,4923251,"inside"
"3244","PA4394","1","NC_002516.2",4924529,4924530,"inside"
"3245","PA4394","1","NC_002516.2",4924989,4924990,"inside"
"3246","PA4398","1","NC_002516.2",4928508,4928509,"inside"
"3247","PA4409","1","NC_002516.2",4942431,4942432,"inside"
"3248","PA4413","1","NC_002516.2",4946935,4946936,"inside"
"3249","PA4414","1","NC_002516.2",4948116,4948117,"inside"
"3250","PA4415","1","NC_002516.2",4949300,4949301,"inside"
"3251","PA4418","1","NC_002516.2",4953577,4953578,"inside"
"3252","PA4426","1","NC_002516.2",4960966,4960967,"inside"
"3253","PA4428","1","NC_002516.2",4962152,4962153,"inside"
"3254","PA4429","1","NC_002516.2",4962647,4962648,"inside"
"3255","PA4437","1","NC_002516.2",4970454,4970455,"inside"
"3256","PA4438","1","NC_002516.2",4971013,4971014,"inside"
"3257","PA4438","1","NC_002516.2",4971307,4971308,"inside"
"3258","PA4442","1","NC_002516.2",4975414,4975415,"inside"
"3259","PA4443","1","NC_002516.2",4977255,4977256,"inside"
"3260","PA4448","1","NC_002516.2",4983723,4983724,"upstream"
"3261","PA4453","1","NC_002516.2",4987037,4987038,"upstream"
"3262","PA4455","1","NC_002516.2",4987888,4987889,"inside"
"3263","PA4458","1","NC_002516.2",4990354,4990355,"inside"
"3264","PA4459","1","NC_002516.2",4990633,4990634,"upstream"
"3265","PA4459","1","NC_002516.2",4990663,4990664,"upstream"
"3266","PA4461","1","NC_002516.2",4992256,4992257,"inside"
"3267","PA4463","1","NC_002516.2",4994567,4994568,"inside"
"3268","PA4468","1","NC_002516.2",4997983,4997984,"inside"
"3269","PA4473","1","NC_002516.2",5002498,5002499,"downstream"
"3270","PA4475","1","NC_002516.2",5004722,5004723,"inside"
"3271","PA4475","1","NC_002516.2",5005590,5005591,"upstream"
"3272","PA4475","1","NC_002516.2",5006656,5006657,"upstream"
"3273","PA4477","1","NC_002516.2",5009504,5009505,"inside"
"3274","PA4484","1","NC_002516.2",5016183,5016184,"inside"
"3275","PA4487","1","NC_002516.2",5019252,5019253,"upstream"
"3276","PA4499","1","NC_002516.2",5036563,5036564,"inside"
"3277","PA4501","1","NC_002516.2",5038373,5038374,"upstream"
"3278","PA4502","1","NC_002516.2",5039962,5039963,"upstream"
"3279","PA4504","1","NC_002516.2",5043432,5043433,"inside"
"3280","PA4505","1","NC_002516.2",5043966,5043967,"upstream"
"3281","PA4506","1","NC_002516.2",5045062,5045063,"inside"
"3282","PA4506","1","NC_002516.2",5045795,5045796,"inside"
"3283","PA4508","1","NC_002516.2",5047235,5047236,"inside"
"3284","PA4517","1","NC_002516.2",5057525,5057526,"upstream"
"3285","PA4517","1","NC_002516.2",5058687,5058688,"inside"
"3286","PA4518","1","NC_002516.2",5059312,5059313,"downstream"
"3287","PA4519","1","NC_002516.2",5060667,5060668,"inside"
"3288","PA4520","1","NC_002516.2",5062558,5062559,"inside"
"3289","PA4520","1","NC_002516.2",5063506,5063507,"inside"
"3290","PA4522","1","NC_002516.2",5066112,5066113,"upstream"
"3291","PA4522","1","NC_002516.2",5066454,5066455,"upstream"
"3292","PA4526","1","NC_002516.2",5070965,5070966,"inside"
"3293","PA4539","1","NC_002516.2",5079714,5079715,"inside"
"3294","PA4541.3","1","NC_002516.2",5087985,5087986,"upstream"
"3295","PA4550","1","NC_002516.2",5098269,5098270,"inside"
"3296","PA4554","1","NC_002516.2",5100818,5100819,"inside"
"3297","PA4555","1","NC_002516.2",5102963,5102964,"upstream"
"3298","PA4557","1","NC_002516.2",5106028,5106029,"upstream"
"3299","PA4559","1","NC_002516.2",5106722,5106723,"inside"
"3300","PA4560","1","NC_002516.2",5108557,5108558,"inside"
"3301","PA4562","1","NC_002516.2",5111660,5111661,"inside"
"3302","PA4565","1","NC_002516.2",5115138,5115139,"upstream"
"3303","PA4570","1","NC_002516.2",5117973,5117974,"inside"
"3304","PA4581","1","NC_002516.2",5130151,5130152,"inside"
"3305","PA4590","1","NC_002516.2",5140965,5140966,"inside"
"3306","PA4591","1","NC_002516.2",5142887,5142888,"inside"
"3307","PA4594","1","NC_002516.2",5146140,5146141,"inside"
"3308","PA4594","1","NC_002516.2",5147399,5147400,"upstream"
"3309","PA4594","1","NC_002516.2",5147418,5147419,"upstream"
"3310","PA4595","1","NC_002516.2",5147649,5147650,"inside"
"3311","PA4596","1","NC_002516.2",5149708,5149709,"downstream"
"3312","PA4596","1","NC_002516.2",5150036,5150037,"downstream"
"3313","PA4597","1","NC_002516.2",5150557,5150558,"inside"
"3314","PA4597","1","NC_002516.2",5151384,5151385,"upstream"
"3315","PA4597","1","NC_002516.2",5151738,5151739,"upstream"
"3316","PA4599","1","NC_002516.2",5154993,5154994,"inside"
"3317","PA4601","1","NC_002516.2",5157826,5157827,"inside"
"3318","PA4603","1","NC_002516.2",5162781,5162782,"upstream"
"3319","PA4609","1","NC_002516.2",5168010,5168011,"inside"
"3320","PA4614","1","NC_002516.2",5172406,5172407,"inside"
"3321","PA4620","1","NC_002516.2",5179533,5179534,"upstream"
"3322","PA4620","1","NC_002516.2",5179609,5179610,"upstream"
"3323","PA4621","1","NC_002516.2",5181454,5181455,"inside"
"3324","PA4623","1","NC_002516.2",5183949,5183950,"overlapEnd"
"3325","PA4624","1","NC_002516.2",5186594,5186595,"upstream"
"3326","PA4625","1","NC_002516.2",5192691,5192692,"inside"
"3327","PA4628","1","NC_002516.2",5195859,5195860,"inside"
"3328","PA4629","1","NC_002516.2",5197109,5197110,"upstream"
"3329","PA4635","1","NC_002516.2",5203492,5203493,"upstream"
"3330","PA4637","1","NC_002516.2",5206297,5206298,"inside"
"3331","PA4640","1","NC_002516.2",5209559,5209560,"inside"
"3332","PA4642","1","NC_002516.2",5209774,5209775,"downstream"
"3333","PA4648","1","NC_002516.2",5215181,5215182,"inside"
"3334","PA4650","1","NC_002516.2",5215939,5215940,"upstream"
"3335","PA4654","1","NC_002516.2",5222192,5222193,"inside"
"3336","PA4659","1","NC_002516.2",5227037,5227038,"inside"
"3337","PA4663","1","NC_002516.2",5231354,5231355,"inside"
"3338","PA4670","1","NC_002516.2",5238387,5238388,"upstream"
"3339","PA4674","1","NC_002516.2",5242766,5242767,"upstream"
"3340","PA4680","1","NC_002516.2",5249966,5249967,"upstream"
"3341","PA4681","1","NC_002516.2",5250782,5250783,"upstream"
"3342","PA4684","1","NC_002516.2",5253319,5253320,"inside"
"3343","PA4687","1","NC_002516.2",5257177,5257178,"upstream"
"3344","PA4687","1","NC_002516.2",5258116,5258117,"inside"
"3345","PA4689","1","NC_002516.2",5261006,5261007,"inside"
"3346","PA4689","1","NC_002516.2",5261186,5261187,"inside"
"3347","PA4689","1","NC_002516.2",5262063,5262064,"inside"
"3348","PA4689","1","NC_002516.2",5262393,5262394,"inside"
"3349","PA4689","1","NC_002516.2",5262631,5262632,"inside"
"3350","PA4690","1","NC_002516.2",5263059,5263060,"inside"
"3351","PA4690","1","NC_002516.2",5263546,5263547,"upstream"
"3352","PA4690.2","1","NC_002516.2",5267334,5267335,"upstream"
"3353","PA4694","1","NC_002516.2",5273661,5273662,"upstream"
"3354","PA4695","1","NC_002516.2",5273793,5273794,"inside"
"3355","PA4695","1","NC_002516.2",5274167,5274168,"upstream"
"3356","PA4696","1","NC_002516.2",5274896,5274897,"inside"
"3357","PA4699","1","NC_002516.2",5278499,5278500,"upstream"
"3358","PA4700","1","NC_002516.2",5279754,5279755,"inside"
"3359","PA4701","1","NC_002516.2",5281267,5281268,"inside"
"3360","PA4704.1","1","NC_002516.2",5283601,5283602,"upstream"
"3361","PA4705","1","NC_002516.2",5285048,5285049,"inside"
"3362","PA4706","1","NC_002516.2",5286092,5286093,"upstream"
"3363","PA4710","1","NC_002516.2",5289541,5289542,"inside"
"3364","PA4711","1","NC_002516.2",5290477,5290478,"upstream"
"3365","PA4711","1","NC_002516.2",5291017,5291018,"upstream"
"3366","PA4711","1","NC_002516.2",5291137,5291138,"upstream"
"3367","PA4721","1","NC_002516.2",5300443,5300444,"inside"
"3368","PA4725","1","NC_002516.2",5304031,5304032,"inside"
"3369","PA4725","1","NC_002516.2",5304428,5304429,"inside"
"3370","PA4726.1","1","NC_002516.2",5307805,5307806,"upstream"
"3371","PA4726.11","1","NC_002516.2",5308765,5308766,"inside"
"3372","PA4727","1","NC_002516.2",5309665,5309666,"inside"
"3373","PA4728","1","NC_002516.2",5310738,5310739,"inside"
"3374","PA4733","1","NC_002516.2",5315816,5315817,"inside"
"3375","PA4734","1","NC_002516.2",5316953,5316954,"upstream"
"3376","PA4734","1","NC_002516.2",5317899,5317900,"inside"
"3377","PA4739","1","NC_002516.2",5323773,5323774,"upstream"
"3378","PA4740","1","NC_002516.2",5324823,5324824,"inside"
"3379","PA4741","1","NC_002516.2",5326086,5326087,"upstream"
"3380","PA4744","1","NC_002516.2",5328690,5328691,"inside"
"3381","PA4744","1","NC_002516.2",5329189,5329190,"inside"
"3382","PA4750","1","NC_002516.2",5335401,5335402,"inside"
"3383","PA4750","1","NC_002516.2",5336670,5336671,"upstream"
"3384","PA4751","1","NC_002516.2",5336928,5336929,"inside"
"3385","PA4751","1","NC_002516.2",5337357,5337358,"inside"
"3386","PA4754","1","NC_002516.2",5339557,5339558,"upstream"
"3387","PA4755","1","NC_002516.2",5341193,5341194,"upstream"
"3388","PA4760","1","NC_002516.2",5347886,5347887,"upstream"
"3389","PA4761","1","NC_002516.2",5348482,5348483,"inside"
"3390","PA4773","1","NC_002516.2",5361001,5361002,"upstream"
"3391","PA4777","1","NC_002516.2",5364695,5364696,"upstream"
"3392","PA4779","1","NC_002516.2",5367556,5367557,"inside"
"3393","PA4780","1","NC_002516.2",5369007,5369008,"inside"
"3394","PA4784","1","NC_002516.2",5371783,5371784,"upstream"
"3395","PA4784","1","NC_002516.2",5372180,5372181,"inside"
"3396","PA4801","1","NC_002516.2",5386808,5386809,"upstream"
"3397","PA4803","1","NC_002516.2",5388467,5388468,"inside"
"3398","PA4807","1","NC_002516.2",5394098,5394099,"inside"
"3399","PA4817","1","NC_002516.2",5407043,5407044,"upstream"
"3400","PA4818","1","NC_002516.2",5408953,5408954,"inside"
"3401","PA4819","1","NC_002516.2",5409957,5409958,"inside"
"3402","PA4824","1","NC_002516.2",5414986,5414987,"inside"
"3403","PA4824","1","NC_002516.2",5415124,5415125,"inside"
"3404","PA4824","1","NC_002516.2",5415789,5415790,"upstream"
"3405","PA4833","1","NC_002516.2",5424128,5424129,"inside"
"3406","PA4833","1","NC_002516.2",5424147,5424148,"inside"
"3407","PA4833","1","NC_002516.2",5424222,5424223,"inside"
"3408","PA4835","1","NC_002516.2",5426438,5426439,"inside"
"3409","PA4835","1","NC_002516.2",5427057,5427058,"upstream"
"3410","PA4838","1","NC_002516.2",5430754,5430755,"inside"
"3411","PA4839","1","NC_002516.2",5432215,5432216,"inside"
"3412","PA4841","1","NC_002516.2",5434932,5434933,"upstream"
"3413","PA4845","1","NC_002516.2",5439075,5439076,"upstream"
"3414","PA4851","1","NC_002516.2",5446578,5446579,"inside"
"3415","PA4856","1","NC_002516.2",5452342,5452343,"inside"
"3416","PA4856","1","NC_002516.2",5453029,5453030,"inside"
"3417","PA4857","1","NC_002516.2",5455587,5455588,"inside"
"3418","PA4858","1","NC_002516.2",5456574,5456575,"inside"
"3419","PA4860","1","NC_002516.2",5459608,5459609,"inside"
"3420","PA4863","1","NC_002516.2",5462042,5462043,"upstream"
"3421","PA4863","1","NC_002516.2",5462087,5462088,"upstream"
"3422","PA4864","1","NC_002516.2",5463068,5463069,"inside"
"3423","PA4869","1","NC_002516.2",5466383,5466384,"upstream"
"3424","PA4869","1","NC_002516.2",5467108,5467109,"inside"
"3425","PA4870","1","NC_002516.2",5467924,5467925,"downstream"
"3426","PA4886","1","NC_002516.2",5481358,5481359,"inside"
"3427","PA4895","1","NC_002516.2",5489882,5489883,"inside"
"3428","PA4897","1","NC_002516.2",5493290,5493291,"inside"
"3429","PA4898","1","NC_002516.2",5494664,5494665,"inside"
"3430","PA4898","1","NC_002516.2",5496158,5496159,"upstream"
"3431","PA4901","1","NC_002516.2",5499508,5499509,"inside"
"3432","PA4903","1","NC_002516.2",5502100,5502101,"inside"
"3433","PA4906","1","NC_002516.2",5505131,5505132,"inside"
"3434","PA4910","1","NC_002516.2",5509531,5509532,"inside"
"3435","PA4911","1","NC_002516.2",5511251,5511252,"upstream"
"3436","PA4913","1","NC_002516.2",5512894,5512895,"inside"
"3437","PA4925","1","NC_002516.2",5524408,5524409,"inside"
"3438","PA4930","1","NC_002516.2",5533287,5533288,"inside"
"3439","PA4930","1","NC_002516.2",5534330,5534331,"upstream"
"3440","PA4930","1","NC_002516.2",5534691,5534692,"upstream"
"3441","PA4931","1","NC_002516.2",5535074,5535075,"inside"
"3442","PA4936","1","NC_002516.2",5539767,5539768,"upstream"
"3443","PA4937","1","NC_002516.2",5540493,5540494,"inside"
"3444","PA4941","1","NC_002516.2",5545619,5545620,"inside"
"3445","PA4941","1","NC_002516.2",5545748,5545749,"inside"
"3446","PA4943","1","NC_002516.2",5548071,5548072,"inside"
"3447","PA4947","1","NC_002516.2",5552955,5552956,"inside"
"3448","PA4961","1","NC_002516.2",5569417,5569418,"inside"
"3449","PA4962","1","NC_002516.2",5570627,5570628,"inside"
"3450","PA4966","1","NC_002516.2",5576964,5576965,"upstream"
"3451","PA4968","1","NC_002516.2",5578726,5578727,"upstream"
"3452","PA4968","1","NC_002516.2",5578990,5578991,"upstream"
"3453","PA4974","1","NC_002516.2",5584187,5584188,"inside"
"3454","PA4977","1","NC_002516.2",5588805,5588806,"inside"
"3455","PA4977","1","NC_002516.2",5589412,5589413,"upstream"
"3456","PA4977","1","NC_002516.2",5589625,5589626,"upstream"
"3457","PA4981","1","NC_002516.2",5594421,5594422,"inside"
"3458","PA4981","1","NC_002516.2",5594802,5594803,"inside"
"3459","PA4982","1","NC_002516.2",5596905,5596906,"inside"
"3460","PA4983","1","NC_002516.2",5598770,5598771,"inside"
"3461","PA4983","1","NC_002516.2",5599421,5599422,"upstream"
"3462","PA4988","1","NC_002516.2",5604488,5604489,"inside"
"3463","PA4992","1","NC_002516.2",5608042,5608043,"inside"
"3464","PA4993","1","NC_002516.2",5608997,5608998,"inside"
"3465","PA4995","1","NC_002516.2",5612075,5612076,"inside"
"3466","PA4995","1","NC_002516.2",5612574,5612575,"upstream"
"3467","PA4996","1","NC_002516.2",5614378,5614379,"upstream"
"3468","PA4997","1","NC_002516.2",5614966,5614967,"inside"
"3469","PA5002","1","NC_002516.2",5620499,5620500,"inside"
"3470","PA5005","1","NC_002516.2",5624402,5624403,"inside"
"3471","PA5006","1","NC_002516.2",5626572,5626573,"upstream"
"3472","PA5016","1","NC_002516.2",5639879,5639880,"inside"
"3473","PA5017","1","NC_002516.2",5640239,5640240,"upstream"
"3474","PA5018","1","NC_002516.2",5644346,5644347,"inside"
"3475","PA5021","1","NC_002516.2",5646996,5646997,"upstream"
"3476","PA5025","1","NC_002516.2",5655924,5655925,"inside"
"3477","PA5026","1","NC_002516.2",5657070,5657071,"inside"
"3478","PA5030","1","NC_002516.2",5660933,5660934,"inside"
"3479","PA5037","1","NC_002516.2",5673320,5673321,"inside"
"3480","PA5038","1","NC_002516.2",5674851,5674852,"inside"
"3481","PA5038","1","NC_002516.2",5674880,5674881,"inside"
"3482","PA5039","1","NC_002516.2",5675553,5675554,"inside"
"3483","PA5039","1","NC_002516.2",5675757,5675758,"upstream"
"3484","PA5039","1","NC_002516.2",5676045,5676046,"upstream"
"3485","PA5041","1","NC_002516.2",5678514,5678515,"upstream"
"3486","PA5041","1","NC_002516.2",5678604,5678605,"upstream"
"3487","PA5045","1","NC_002516.2",5682365,5682366,"inside"
"3488","PA5046","1","NC_002516.2",5683573,5683574,"inside"
"3489","PA5047","1","NC_002516.2",5685683,5685684,"inside"
"3490","PA5051","1","NC_002516.2",5689248,5689249,"upstream"
"3491","PA5052","1","NC_002516.2",5691521,5691522,"upstream"
"3492","PA5054","1","NC_002516.2",5693489,5693490,"inside"
"3493","PA5058","1","NC_002516.2",5698698,5698699,"inside"
"3494","PA5059","1","NC_002516.2",5700168,5700169,"inside"
"3495","PA5060","1","NC_002516.2",5701308,5701309,"inside"
"3496","PA5065","1","NC_002516.2",5704443,5704444,"inside"
"3497","PA5066","1","NC_002516.2",5705175,5705176,"upstream"
"3498","PA5071","1","NC_002516.2",5707809,5707810,"upstream"
"3499","PA5072","1","NC_002516.2",5708599,5708600,"upstream"
"3500","PA5073","1","NC_002516.2",5710392,5710393,"upstream"
"3501","PA5075","1","NC_002516.2",5712981,5712982,"inside"
"3502","PA5075","1","NC_002516.2",5713104,5713105,"inside"
"3503","PA5075","1","NC_002516.2",5713123,5713124,"inside"
"3504","PA5076","1","NC_002516.2",5713616,5713617,"inside"
"3505","PA5077","1","NC_002516.2",5716966,5716967,"upstream"
"3506","PA5081","1","NC_002516.2",5720909,5720910,"inside"
"3507","PA5093","1","NC_002516.2",5735348,5735349,"inside"
"3508","PA5095","1","NC_002516.2",5737104,5737105,"inside"
"3509","PA5096","1","NC_002516.2",5738963,5738964,"upstream"
"3510","PA5097","1","NC_002516.2",5740270,5740271,"upstream"
"3511","PA5099","1","NC_002516.2",5742463,5742464,"inside"
"3512","PA5103","1","NC_002516.2",5747357,5747358,"inside"
"3513","PA5103","1","NC_002516.2",5747842,5747843,"inside"
"3514","PA5104","1","NC_002516.2",5748463,5748464,"inside"
"3515","PA5106","1","NC_002516.2",5750107,5750108,"inside"
"3516","PA5108","1","NC_002516.2",5752037,5752038,"upstream"
"3517","PA5112","1","NC_002516.2",5755361,5755362,"inside"
"3518","PA5112","1","NC_002516.2",5755883,5755884,"inside"
"3519","PA5120","1","NC_002516.2",5768620,5768621,"downstream"
"3520","PA5124","1","NC_002516.2",5772556,5772557,"inside"
"3521","PA5125","1","NC_002516.2",5773391,5773392,"inside"
"3522","PA5127","1","NC_002516.2",5774744,5774745,"upstream"
"3523","PA5135","1","NC_002516.2",5783121,5783122,"upstream"
"3524","PA5147","1","NC_002516.2",5796226,5796227,"inside"
"3525","PA5148","1","NC_002516.2",5797202,5797203,"inside"
"3526","PA5152","1","NC_002516.2",5800092,5800093,"upstream"
"3527","PA5153","1","NC_002516.2",5801621,5801622,"inside"
"3528","PA5155","1","NC_002516.2",5802582,5802583,"upstream"
"3529","PA5155","1","NC_002516.2",5802908,5802909,"inside"
"3530","PA5160","1","NC_002516.2",5808103,5808104,"upstream"
